PC1,PC2,target_fraud
-73.96065404388173,-6061.2082524677135,0
1611.9573873735862,-2594.4328870703266,0
16945.602541889202,-2651.9092349614757,0
-6184.059565928836,-5896.145895235034,0
-14494.869002967875,-3205.104774531629,0
5383.209877145389,-2411.957758158246,1
-586.5519388340945,6618.595586608964,0
-4796.058971347489,18310.67344366796,1
16116.779371117394,2721.0310117013423,0
12258.846688670124,-7409.386258911736,0
5075.511973167297,-3995.817107258564,0
-13169.85241307302,-3369.6796584023405,0
2602.9394353049465,-5658.529403539161,0
13824.437384857327,-453.12065745829705,0
10965.392853374971,9945.670383617982,1
-11274.434860890058,6700.845718851968,0
4324.324898372248,-5962.184206861272,0
20361.735969892557,-8746.640744672426,0
-12652.383174984629,-3104.6312799320826,0
-6848.192839816314,-2691.706233805945,0
-8134.1004698538445,4584.556560546048,0
2976.859251026639,-561.4538543812405,0
-2791.31342943251,-1438.8828462936997,0
127.92428001152439,3097.342596263554,0
-1967.7079638085943,2025.1407453923948,0
-4023.7505379744507,9461.094402615294,0
7123.65131003932,448.8754459715951,0
-845.7868960219294,-490.4377620170212,0
-5710.374264047774,-3692.622887730939,1
19893.016531442358,-6847.392706313994,0
29782.349774507587,3100.5450424920673,1
9882.090599508716,-955.557246834358,1
-13994.325204829862,-2365.9693346785034,0
13932.983703949296,2321.6616165353325,0
6577.63356494168,-10150.591277021766,1
1836.6314005372624,3233.6021592187108,1
-13650.651500198772,-1804.0054377441902,0
4927.260111885262,6379.88205927809,0
8990.691473532854,-8239.664354765202,0
-6026.427642524763,-4135.843893056463,0
-8519.292395132841,-3294.8891827218577,0
-9758.69530882785,-2929.764034668381,0
9074.540245371081,1669.5941858907563,0
-2961.370893024543,-115.75251703882077,0
26634.90699451323,-6572.863578500475,0
-13993.834921053744,-1330.6190291571463,0
-6904.489235879196,-644.8947630836237,0
-4418.891395445595,2916.9413399480327,0
2883.5593312259116,675.2710323797855,1
-726.1351060577108,2129.534558379337,0
-2519.854432110802,-6721.416518383019,0
-11861.059677297151,1625.9427417155912,0
-12787.374043164458,-2640.5154206979587,0
-7691.5853438030235,-4236.64786966852,1
22949.845898309657,4513.054445089173,1
8947.273045863214,1214.895105521884,0
-11236.22700055864,1310.6653269892295,0
-12255.028219735872,396.182527812412,0
-3675.3708238094387,-2132.832130433477,0
4754.553504813157,3144.3192101390205,0
2806.103171667928,2597.0591047381113,0
8794.33668202399,1459.699855553622,1
-9887.534265308086,5601.308541157865,0
-4346.984085772201,-4134.119682530246,0
-10054.531733514727,-4422.312920000862,1
490.7580718317713,4243.813874182333,0
3577.711573225366,-3599.5800669945866,0
-13472.198125988345,-2348.530020026457,0
-8653.580518508765,-1895.0343767950365,0
-3300.5815177433087,-1512.542361227738,0
-14314.237130387946,-2490.605725196315,1
11339.854464032713,545.2637586559954,0
9715.084124564284,9770.031442286223,0
3288.307850473375,-2818.303230944742,0
-4702.024963220905,5180.463000333999,0
-7284.9885580891705,25.161093563287523,0
8587.247826872146,-94.51545350220431,0
13771.062395375586,-12338.814534900199,0
17687.865235084075,7449.740373769877,1
-12006.46207583903,-1252.210737067274,1
-2054.881307759386,-604.2625318726118,0
-8299.506618173196,-3656.371036230841,0
11516.5295013178,-6616.340265198395,0
-9323.907785334224,-3413.8742244857094,0
-4754.481368135104,1717.9673270712192,0
-14683.34668916637,-3224.4935173520716,0
-7056.064001289152,2239.4316077646536,0
656.9331967475355,1085.0780257418855,0
-1955.8450948499994,20996.338120961904,0
12880.967873313159,-6931.28254159164,0
11552.512948397976,11020.676854337333,0
-4410.461514377392,-1851.3586801065194,0
-12157.117201494253,-2117.618349504297,0
-10766.036101245918,874.9235688213353,0
1290.615683217562,20484.248984182603,0
-9522.736482944783,3210.221528455808,0
-10211.98903644129,1552.4801362178068,0
-12267.973460112737,-3032.1315416123457,0
9539.38730312094,-1192.779033200056,0
-11846.984288633606,-2749.9783281402965,0
4920.148004207738,-1202.1873105684351,0
-5241.441032141549,3320.006259817672,0
-10307.13432046721,4998.703878320224,0
5856.742191481964,-4952.7611262153705,0
-2370.1096238774953,2865.451843763637,0
-8616.203293093566,5226.913090384225,1
23854.175616070068,4085.408443760384,1
-12198.370210667697,-3460.7907398445527,0
13212.565626732085,-11592.538548207021,0
-6367.78160168383,-3245.2093268565122,0
38839.04971546558,4333.100180061294,1
12161.758694286134,3896.4037226527826,0
19899.133390589413,3674.4432319136504,0
-13109.621479855603,-1938.9548379438904,0
1272.010295131242,-6546.914605666851,1
-3155.7818306980953,1295.3935110075226,0
-10889.924538459823,560.0130838788932,0
12560.24456772261,-12131.924035828311,1
-8512.357485067685,-4471.17544687198,0
-8777.286445997683,-3499.740371099938,0
-13788.151165511777,-807.8913509173362,0
-13535.737651639736,-3135.731070121859,0
-14463.150088757575,-2393.0893972624535,0
-5606.21143741298,-1370.7402997389058,1
-5294.971527195259,7155.217397976747,0
18283.129670435475,-3213.7186758930948,0
-11187.593398886744,-2750.5915849294497,0
3641.8622366525233,4129.747901737338,0
9309.995101111777,4574.326242136058,0
-1576.2651045075818,-2884.971786022374,0
-12227.550198640596,-2522.6118122089374,0
9764.822109590325,-10042.559377806847,0
-13877.566819623402,-654.6075838809029,0
-7451.998780316858,4271.725500014162,0
-10129.78490389693,5840.860794190145,0
15511.124264056543,11127.116629105136,0
-3950.1530786920484,2821.454562335759,0
-2286.8343186891398,-5391.186643617064,0
-8110.2397907772665,10506.532301809402,0
-12985.22491751251,-984.4163943682388,0
27830.171360560467,-16605.42298337867,0
-13105.416871017409,-604.4599080374328,0
-14204.004503310596,-2626.05456543315,0
7996.557994059647,2348.4275820730354,0
27338.89640919387,-13689.587040039325,0
-1012.5671856997233,-4357.627122348849,0
11724.927720273932,-632.8500458804174,0
7222.956494354385,-5773.734006025716,1
-4599.220713084853,6463.444196437484,0
549.4141061800201,-5017.141119266013,0
-10862.546318523015,424.2187441410947,1
1207.223108257116,1925.3101884113385,0
-1925.8176514190036,1862.3106107928515,0
-11441.798358884733,-270.2548659276745,0
4278.53586213788,-6843.049889953612,0
-9843.39096732092,-3136.933837781953,0
24294.113458844127,1618.538636215353,1
-13339.381845292184,-2417.2953625148634,0
-12738.580425623877,2785.618824925182,0
-4982.905394330368,4327.9441262817645,1
-6574.515488285007,7180.868519906406,0
-8870.108384634785,2946.973981094652,0
-7423.6335501647145,7886.328572312272,0
-14061.74614131543,-1772.654305227967,0
-1911.6831301238471,2873.3035490699003,0
-9967.341175820764,259.00192277359974,0
-6995.919795450479,-5627.125496333102,1
-13128.418911687402,1459.7276438652152,0
-8445.36322968153,14408.93055084256,0
14011.338537062169,-7415.257308008518,0
-5629.501736253758,-5705.97616587694,0
-8322.451137896123,-4630.170814300439,0
-4134.810940969184,-2835.2469781629898,1
-1036.8289048291172,-4566.096378194397,0
-11676.223682089474,-2991.3492381881874,0
-10997.243387444654,-1025.480254415199,0
-4643.025318546703,-6076.9029002430325,0
3644.6164724487535,-4127.076491450961,0
-1878.3416688350626,-4925.324199589817,0
-12309.170395240715,-2294.1347267045207,0
-10243.423071347202,-3531.093845518588,0
-8307.039473774497,12337.055871731258,0
24278.94426498477,5244.905961290471,1
-13095.889090781062,-2860.2798000021608,0
1463.75005338345,4526.668029133826,0
-837.7838691685047,-912.4268104655534,0
-14150.763781861757,-1996.2480536240428,0
11325.54833309538,-4772.547408353521,1
-2885.5501895349316,-1186.6924394452988,0
23122.472136744815,-4111.684547750512,1
-13251.54695179841,-3548.0539101980607,0
16073.449259413177,637.6112569150573,0
-10668.809858934885,-2891.497624611739,0
-8072.687670546432,-1015.0818908399269,0
-8218.363506145875,-992.0424800967585,0
17171.033294635952,237.57794448384584,0
-11512.26793305404,-1489.3431492838633,0
24714.41590478163,4689.15215535171,1
-5312.410459289995,-3172.956669129728,0
-12936.087764109277,-874.5448390879847,0
-1146.5551224224364,-6952.519390005653,1
-6497.41935824714,147.70420751628217,0
-10666.488435948235,7839.524639519235,0
-9546.358343166485,-4015.700059838393,1
17546.35068785216,-7752.62933048905,0
-13849.041948432432,-3119.3877232399027,0
32582.33588161075,5983.777914768814,1
-6184.095411784323,126.66437569160962,0
-6269.197209846963,10299.041882122374,1
-12009.592998579063,552.3749055954036,0
-12985.324641318997,-3758.179485297423,0
-9714.895462032027,-2694.991617420136,0
-4859.684310812359,-4637.677928759431,0
1210.2119993229953,4795.913388194815,0
-10987.01752872073,-1499.0037628886507,0
9553.434785253976,-8331.09723469803,0
-13027.613359506571,-156.33572098935656,0
-9359.806553579161,7223.272968468211,0
-12925.484936075522,1046.8665137256612,0
399.76865195446044,-6198.6456432119285,0
-4777.566992051583,-2834.0968565215144,0
4997.886991852964,14053.263787701639,0
9817.54588435117,-33.3779789051423,1
-1882.5971794718425,6556.8737699234025,0
-4953.15570714412,6730.827187383737,0
-12896.225391915355,-2063.865391621921,0
-2535.2339117435386,1720.257370553063,0
21643.228043425435,3065.023005207021,1
-5779.502532440043,443.78032000781377,0
11350.459549279982,-2544.846233980061,1
-12352.25046725863,-2335.9857554965934,0
-11022.626582399027,2345.2980264287216,0
-2426.6515467667687,-5346.113038214097,0
-632.7693481351143,11256.321083706236,0
11627.027715738637,-5310.485175469087,0
1409.5496478738132,-3729.4384787292806,0
-6170.549599718332,-4890.6616880389865,0
-12079.289164112652,-3669.1307905750564,0
-11393.450930031082,-710.9135434934842,1
-11691.138774857242,-2069.4914829029767,0
9428.464901052743,-8145.70660013421,1
2875.11467814933,8314.00362566547,0
-2480.86909342378,14932.92761201892,0
-7133.704401008471,-3670.070434584986,1
3020.5050011128587,3532.876270997346,0
12384.945946712887,2685.498262629506,0
-7248.026697108491,2187.9477257290364,0
-11708.59650455873,1449.122659691201,0
-4548.997576686563,10753.790554214509,1
-4249.8177602825945,637.7979198258345,1
6527.098021373422,-8136.671493315613,0
6892.129395265856,-7697.783006253048,0
-4281.876869336664,5684.186081991631,1
-12107.20743135621,223.25565437394835,0
15934.44076539329,12018.401156857903,0
16665.10648029801,-13313.340907041242,1
-14297.590100006608,-2878.645007508435,0
-2826.664086140101,6062.176403435054,0
7900.452625732636,4282.471188180202,0
-8538.596155036923,-2378.5573043408563,0
-13711.10266944753,-1105.4784223574134,0
-6246.03224436544,4986.986101996005,0
-3778.031931884836,-5025.269574532606,0
19063.938375338912,-6710.270044073784,1
502.2923059305904,6584.693678781945,0
-6213.5098060711625,3162.178601441079,0
-13399.584245924034,-2910.547415881435,1
-1317.9227715598809,13084.211334731417,1
-10828.395861824498,1956.0802279820145,0
-12.508685938348208,-3547.454259452873,0
-1090.1285713534762,1824.784567922151,0
-5753.217870511562,1406.8488432950035,1
-7137.052483945132,1650.937624287384,0
1616.0983098355682,-7492.596130790467,0
-12266.575210997162,-2200.2488516248077,0
-11971.1856648866,-985.3204324400967,1
3196.84129081828,10276.511076931867,0
3141.0999006079,-3766.8007739006152,0
-7012.752757764849,-2613.68949588916,0
-9660.326334148373,-2326.168214656177,0
63.02662098738074,10169.074477821063,0
-10837.404101429092,-3344.7678790731725,0
-5506.626012761109,-4252.6605709298665,1
10321.97874770909,4037.616929293572,0
6614.828272004706,-1380.5853907049423,0
14805.486187854898,2638.542966481713,1
2433.2981927279725,10978.156815922048,0
-2729.9149299802248,3220.486283792001,0
-10790.137733400046,-3848.3049238335234,0
-8599.446662689035,-1813.7779047500412,0
-9010.272591813218,-2185.1526592621576,0
-13009.847181049221,-2614.9567018641424,0
6520.990794813391,-6370.817488675142,0
-8027.24965265575,602.8611586724805,0
3435.412955300799,20842.18979308569,0
-10553.609627899903,-3700.275208399766,0
-12280.500445213016,-805.1729712692181,0
9072.542631288223,-1264.3358618560146,0
-5236.332246237922,1116.4207391055634,1
-13741.384302180399,-845.7309629195906,0
3651.512155816399,-3770.021409784692,0
-7964.003489904766,11115.987476723778,0
-8380.629800133192,408.708934530227,0
-3553.8996670889555,1274.3954331894938,0
6778.8018689907,7846.9856377201795,1
5990.145994659168,-9999.681585397684,0
7266.727664799077,-4070.541134105169,0
-6273.776960022824,6871.08003896401,0
126.32955749686334,-2283.260705824784,0
-3332.402558485588,19812.077463323643,0
-4902.017106778603,1486.1839322858223,0
-8235.299436272062,13114.037806997672,1
-13602.576057811308,-1347.4325222919156,0
-3257.9151909734937,964.6419704770778,1
-9647.004725180193,6489.547439683802,0
-10255.715538215618,-2637.2691748609436,0
11591.700658817459,-2206.5051118867145,0
9221.652816459005,404.4445320445807,0
17835.915770938765,-5271.757179438996,0
8112.057643479511,-3975.308566770906,0
21481.265110830274,3891.9565388785886,1
1076.122713256942,8165.337070940945,0
-12698.757612425876,-2770.686802182393,0
4102.072154178077,-2422.58152146854,0
-307.45862670407405,686.9644134477489,0
877.6742207295374,4640.304911789724,0
-1755.509297579636,-2766.178996687671,0
-5406.932100586284,-4438.424220966585,0
-3390.3461411292756,4080.8150707906116,0
-6557.424872524127,-178.30370621996872,0
22988.053759559392,-13838.670182192476,0
755.4774529039878,13881.640385391689,1
-1385.14120435103,1576.7619110615287,0
32.272602992467,3120.5786410569926,0
8874.509263390755,8591.166174215166,0
-865.2873689671851,8985.701300103225,0
-11741.01319232432,4590.749395217109,0
-2434.73324147894,-447.19948236586197,0
3261.9146360884733,-6791.760191021231,0
-5758.122014243378,-5435.020709483679,1
-14055.345691186592,-1864.524116428389,0
1251.8135054277664,-4597.741504383252,1
2658.6680909396528,-3649.2743325574056,1
-2260.2727660115543,1678.837624021251,0
11575.233729266496,8391.391602604539,0
-9029.466618179109,6760.526250820325,1
-5882.080938918096,2640.2920990573375,0
-7668.379945101804,-4850.589185341238,0
11283.614714697127,355.51024211535605,0
23972.36220654718,11768.8222128168,0
-2027.033304483768,4612.303099959101,0
1626.7781469328656,582.7787643053698,0
-12476.823913071119,-3478.3139878611964,0
9261.602025927648,-3828.5504640715644,0
20294.185617771094,1455.1232472038719,0
12562.596205433852,-5517.468974046767,0
27382.178840336477,3975.5565109638774,1
8422.103267149847,971.0322132212095,0
7069.530478576016,-9268.642695628683,1
-3805.4908665905605,-6621.4550375529125,0
14.18185543081563,1042.6930029889281,0
-12171.589309800285,3822.9066847304957,0
10926.631933801353,-3978.309193797021,1
7501.751094999479,-8497.677417242441,0
-584.405106773118,14927.92391339337,0
4977.818213764593,-5092.084725619977,0
-9171.227091147597,-2075.5983575149703,0
8609.020931000749,-8983.259828529015,0
16915.565062032132,-13863.482642981533,1
10743.463810654968,-6289.694487880741,0
-14037.562649989683,-1057.3456838142079,1
2994.7972905240567,-2721.042804620157,0
3946.731671233865,-3479.8687731637187,0
-11381.366288173082,-2741.8447089956717,0
-3726.30837700116,-1972.1301308764894,1
-5688.891126563474,7185.14084643744,0
10690.077050951873,-5274.737381101701,1
-8178.152098361238,-5042.352017204845,0
23537.90867045179,3324.1733315547244,0
14769.34733907252,978.6087638657345,1
17059.14113237121,738.0803990752743,0
-11819.437535216566,34.522970877058015,0
13431.812731475587,-9278.574799909038,1
-869.4744847590719,802.0647665383008,0
5486.382102276093,10690.358884521296,0
-12187.327656099884,-2904.6319305599854,0
-10928.117951868728,-1446.0977156762438,0
-7905.429831281635,7251.734522632627,0
12870.687665023044,6702.15739832385,0
1744.9647227714377,-1767.690700567231,0
11182.371027263125,9705.95819018604,0
8507.220580330428,8103.672684987188,0
-8672.40241092223,-3677.064165849387,0
-9859.044790449636,5429.940070623097,0
-4932.600035739155,14122.109762317432,0
-10063.920438408255,-2092.1806382170626,0
18211.965290833054,-1447.8775934482942,1
-3300.2261172457056,401.8741692844501,0
12783.561399230159,-3520.413660798695,0
-9099.683332822708,-4429.9911454520525,0
25457.880221700427,3125.728132017922,1
-3628.49613933655,-4869.988095368206,0
-4691.142971223773,1332.8209753781084,0
-10248.407037002693,-3837.6043417279934,0
-13860.053908953189,-685.8680728996346,0
-13547.465791052044,432.4195752833216,0
-8323.001170518593,-788.7785083094732,1
14138.934246514262,6916.988878882192,0
6271.950830307338,-6665.787756478916,0
-31.358094922003147,-1040.643973279728,0
-10720.780723043626,-2409.870904750263,1
-14475.857779465892,-2218.0443527587645,0
27124.094010848014,7357.280528369087,1
-2702.91633545872,3235.02886021053,0
-5986.9823697340435,541.1482029843232,0
9314.809070829477,11206.707630120127,0
-13314.22808137341,-3071.458034429504,0
-11635.500128949401,-3883.25955918975,0
5385.355927121596,11340.644032490076,0
9291.987515032331,16669.578993042243,0
7536.199159966738,-8873.32797912512,1
-7029.159662274763,10426.328911410492,0
-7783.9400045576185,-2882.39544200227,1
-12401.610109015073,-1545.402638480583,0
9853.940805631893,3418.842485516955,0
14458.395533058068,2586.4889157275375,0
951.5383113486441,2828.815911054733,0
-1425.4428207767705,16084.556287606512,0
-13072.22991002943,-2532.878450151964,0
3058.739686840665,8432.51769643583,0
-12108.376512823052,-1010.0825425253447,0
-6119.622637739423,-1035.593237569682,0
15214.031453564654,10582.21167578482,0
-14090.629707822081,-3460.810090115414,0
-7511.021321782799,-1414.9437990136696,0
-14311.984449998668,-3031.5463939592164,0
2783.5256896766878,-4828.350146615182,0
16229.77280439806,4108.564474488228,0
18613.98012956731,2582.7290635061263,0
15344.451078644946,4297.190054856011,1
20283.72629068273,13056.65754530369,0
23131.755410602098,-1811.8761168445392,0
6709.4657015093,14929.442891012914,0
-1984.9433763030393,1717.507918204722,0
3823.8638513085643,-3338.9288479514644,1
-13572.290575737881,-1891.2671996113927,0
21869.659053212883,-6776.820634302564,0
4402.866414162858,-913.4632504667093,0
15288.163998953692,-3985.0525719421566,1
-5174.666478965017,-2680.5337669617475,0
-3334.5263051408274,3488.0087103218093,0
-9109.866695383933,-5164.40597408053,1
9989.823211084575,-5038.255416396436,0
16735.411919007605,-7137.531767355479,1
13468.489437826618,-2499.1236397517264,1
11565.635938467702,2790.0579769968936,1
-2076.652320000414,2395.6086727557367,0
-10122.402994387638,-1677.2257516346283,0
9022.47925207765,-527.3082189126812,0
11151.858895017853,-6657.958398227303,1
14899.883876258009,-2031.7222325382443,0
-5079.8399166851395,-5424.26325507844,0
16797.781510373403,-10164.868852689393,0
-2757.708231941009,-6906.633819465299,0
11598.674914044903,195.10763169859183,0
-7129.804140254181,-4541.790228377159,0
-11591.543423040104,5695.589564036394,1
4679.326396774559,-8895.727859240733,1
-7237.414817008809,-1937.7587100285166,0
-1725.167873585342,-2617.437208580123,0
20401.45991167023,1169.728718402811,0
1456.638298876489,-6130.525137972873,0
-9562.370965802715,-3470.433860277948,0
-11502.457986885389,-3202.6852581264666,0
-6361.683062224618,-1393.6080539984732,1
-8481.45228821363,11132.948805085487,0
7642.134868850251,-4791.524035638393,0
-126.81484205597553,-613.7487837917574,0
17508.795658185198,-7747.369329394401,0
12147.740609956658,134.16160319822893,0
13655.491464325063,245.70796238321464,0
-10318.003533958756,-3587.2917867554143,1
6114.334230766959,-6889.424136319014,0
-9522.029283682623,-5035.52969350072,0
-10799.033880046842,3132.6630411189244,0
-5943.062471838077,-1416.1904215568195,0
5193.84218166523,-7663.419663186039,0
17963.95699107081,2963.463122857348,0
641.3937274586606,-7649.225731579274,0
-901.3831622393827,-1320.099834836415,0
-6147.5860801108465,4214.465718564062,1
-5878.117999632452,-1660.0647809605257,0
25468.064102218443,5242.891062550909,0
-7588.385223811177,-4495.9312226637685,0
-12033.031376284354,-4013.6361267835982,0
5403.400373726607,11403.3081852815,0
-11051.435144945295,-3792.6766245572826,0
9460.656332973398,-11437.314447490435,0
18901.09017913835,-4684.876436212469,1
-10645.41513725822,7855.326817062747,0
1773.4232232816685,3103.4865205102533,0
27920.70829672666,-9025.726939898113,1
-5870.38311636246,-3125.9336751856163,1
2663.3372430126146,-6327.767061596271,0
2563.409079181096,812.4851276783843,0
-9802.22479763394,-3442.093283768766,0
22741.13102201055,1046.7212175290715,1
7169.897024208429,3253.485476756484,0
19258.608920654304,3065.7515095608733,1
-1996.8205107333342,330.25169756619835,0
-13315.642830516335,-3071.57409051182,0
-3083.5911521427206,2673.303160883491,0
-5529.048222709658,-3338.665803398494,0
-7497.805429298875,-100.83665941217942,0
-13806.198516827895,-2592.0569095376845,0
-12621.585162563671,-3029.3750014323473,0
8546.40985897044,-391.8883963780795,0
24652.29379188852,-3486.0965699037915,1
-7862.775227145887,-1837.5273840573138,0
26072.531796156072,-15495.00782875252,1
-5967.363639384446,9277.083641611121,0
-9258.921547814398,31.791268544678132,0
12569.164873833783,-5211.887149690474,0
-2196.226097871968,-7023.274373153619,0
-13450.930746040856,-762.929442457395,0
-8950.167560378117,-3851.1565672347865,1
4994.387341691781,10527.920894417271,0
-4980.476237027473,-635.2913307001127,0
-11747.069686534023,2238.100811009457,0
23636.183632636537,4411.281249106684,1
-10518.27425859619,8136.517145144637,1
-5787.677641534707,3653.5837050876726,0
2088.243929136057,2074.251349787104,0
-10510.552713678851,6700.735344079161,0
-8010.738516109495,-2241.9910864127246,0
-1169.616507525463,823.0761629730882,0
-1470.6601541191976,-4869.435429502118,0
-13139.541833436047,-2611.529564630685,0
-11768.854256595536,-26.39786233906989,0
-7444.30871213176,4626.356785626578,0
-7670.491986777347,-4499.762184808198,0
8374.761222787838,4329.362002739991,0
-5086.935737548856,-1937.5293700509453,0
-3067.104293877397,6765.30084892625,0
19044.612076871374,2252.9447079817637,1
-6425.507709763397,1393.7831527540984,0
-8605.31115779654,-4673.52315714873,0
-10121.364607330535,76.48603919433026,0
-1134.956078829442,3460.372945014671,0
25602.372485995824,-7848.487585011294,0
1918.247188622474,-3748.3503436754477,0
-6003.682276089099,5290.379364460161,0
5732.516739757288,-9445.177440426314,0
12058.995276480684,-1087.9032704190922,1
-12507.024785855445,-3523.545316624815,0
-8863.586588689166,-4460.6776707323725,1
-7180.721297035393,-4859.868137470186,0
12579.59162194435,-2552.424880225397,1
-10539.627306475148,-724.9962277483237,0
-13870.169604204704,-1836.1470023075667,0
5489.907180210852,4934.976608895252,0
-13301.166960351897,-3019.3253760019325,0
16370.92186057711,16148.830593432165,0
-5844.714179349501,1517.5851861682386,0
-11241.424736126883,-522.1835162489369,0
-5246.189601694125,420.80172500905655,0
10836.430982467693,2387.4288972615414,0
-4899.043051253304,1647.4562950471636,0
10845.709107855764,3430.191574512726,0
4474.428943551971,8803.014300992623,0
21693.839974186594,4650.984195224224,1
697.4177128075225,-1574.7656977259933,0
-7123.844297779449,-5164.118707274487,0
-482.1800894693606,-3346.894237292475,0
-1926.7862901002936,-5285.668137401402,0
10253.063739677753,3769.791664177471,0
4548.086235991603,1248.770930652865,0
5471.044963074739,-7958.964896981798,1
-839.5344397649551,3154.0227147418345,0
-3157.8514768752757,291.87809795560406,0
-4029.1773882251346,-2780.4679507048972,0
-10253.492758735427,-264.35796447190387,0
-13744.018850784198,-2535.0870505006133,0
-2494.19448936558,3298.0728705467536,0
-12101.079695552635,-2979.190173519014,0
-2550.6928484616965,4304.576422717021,0
472.0877353832748,-1452.2166239915728,1
-2342.27587924587,-1955.5227952477137,0
-8530.399716453852,-1114.7707086169748,1
-5142.608192156913,-1243.5177012307313,0
12374.4490988965,-10060.233810418154,1
-10910.849024399768,-4117.289036772136,0
27726.749094903775,-6611.094586975802,1
17290.114291821752,-8259.672391612701,0
-13440.59491008218,-1872.1120299172553,0
-8336.611382161725,-5322.725097937884,0
4269.88876569656,8165.455968457294,0
15645.822875695423,2630.142491273621,0
6980.4929611535845,-7574.664099783444,0
-10543.07318701515,-4183.18432632138,0
3748.671443632371,3936.0649126261533,0
-10449.827200424206,-3266.14411749655,0
45.132062716769724,-1466.0525160825716,0
32464.74468454725,2859.3215224813202,0
-9128.665973200157,-2856.517962273666,0
-3513.7415103644344,50.97668282749055,0
1709.3015825990697,16780.443537823794,0
9939.119061651167,1203.4863528096184,0
-13287.714916493602,-2467.2108976932377,0
-11966.281289610093,-359.4426493774804,0
31238.77561080685,3683.3793223454104,1
-13269.758512048344,-3107.231958128541,0
-2989.735121024243,5705.000801503133,1
-4798.240204554102,-3165.2595854180477,1
12731.101653792117,13443.692884246757,0
-8904.896091631454,11509.429111345866,0
-1394.7460150366478,-6140.817369230375,0
-13840.25049263651,-2991.937986813975,1
4963.819309920735,205.24053692657208,0
-13138.206987681897,-3545.3047724210865,0
-8095.428706134654,-44.44406187718414,0
4548.98251550848,1685.6236570298997,0
9760.935058373947,8707.712059300888,0
-2024.385444225707,-6602.273170380796,1
11101.652487506057,-3677.8035525056157,0
11604.938626881536,-10107.334749320307,0
7890.367922824782,-10672.644733934176,0
-3038.6153063914444,-208.36699268245593,0
6034.679473009746,-697.8510426741796,0
30018.626461948603,-13484.337504293291,0
-4886.888222737678,-142.06345377200432,0
28181.683518472055,-2078.7207335063495,0
-4102.771420650788,7818.227122659029,0
-10504.179441578399,-942.9446816744326,0
-3772.2896063528824,-2707.5994347303304,1
-14145.531085899376,-1016.0169021666002,0
22089.200009386885,-26.864470735112263,0
-11067.366309508809,-1081.2543668155222,0
-3264.468087676596,780.4357559781247,0
-4749.967643280561,3568.518757206427,0
13736.759373797038,-9068.846419339061,0
10381.586592578911,-2600.441832630014,0
12115.709649833174,5472.874048320053,0
-7838.215824964973,919.3118251447349,0
-10141.77739403159,-737.3520698332059,0
159.96052089446675,-284.85692499403103,1
1525.2325142936352,-2434.837450674062,1
-10198.135101114187,-3475.9799403380302,0
8318.184032343743,3194.513665036221,0
24476.44875177557,-14661.691372653117,1
-8868.005709500332,-2625.5798530158595,0
-9863.354119094027,1245.7125788026633,0
165.71687537806065,8064.351518147114,0
-4350.584218772436,6841.2148025638435,0
-10071.977537915529,5411.276438624207,0
-1502.0585442551874,-587.6590130112454,0
-3197.7477121570537,-3664.6056666329564,0
1784.1806798530088,-4036.73642790897,1
-10549.555548984921,3289.9273807984773,0
-3010.276763357695,-2846.4949109777176,0
-13448.448647909088,-1939.2849640215693,0
-4893.462551910747,2641.194873352463,0
-11156.447075121048,-3011.024270784415,0
-2160.0505180599994,-1133.2068157476042,0
8518.745883932912,8659.783019570346,1
-12936.704602708274,-3229.498590512771,0
-10665.454433801078,-2910.870802253703,0
-8548.533016327787,-4868.322986875097,1
-12394.342887433064,-4018.383978395798,0
-9866.953063537,-3910.7210432690727,1
1604.6548447558853,8267.131910767994,0
-8384.34222075605,-631.4762991402822,1
1971.9764261813398,-5504.045707345669,0
-12088.840202859079,2406.761955302609,0
-7530.657679453018,-1827.3204115047092,0
-11263.365591289537,1506.7273021324845,0
-3495.275826556479,-4805.440684540524,0
-8685.182388857516,7415.964178809796,0
-13203.213242526199,-2469.0541090862016,0
21091.982440356296,4559.642626570694,1
-2964.8202960166454,-4879.461891180343,0
22855.744258647777,6192.1171117158265,1
8626.11253847022,-2857.925258119859,1
-10385.181480611745,-1547.0669302849224,0
5280.161386772517,-5527.172683284887,0
1573.6027399836057,-5.414515819872122,0
-4006.0330521787564,7104.061628820105,0
-2873.0847447109354,12608.160190531866,0
-13303.595690812826,-2881.861165839623,1
-13372.57514252372,-3598.5526353785212,0
-6916.198911416754,10789.624437531187,0
-7415.4904449473,-2018.0551423533807,0
-7799.647957506852,1604.9112948321172,0
29525.871849371084,2300.7277025745534,0
-8081.696768656056,7114.877812370612,0
-3767.873985191347,348.62003274311564,0
-463.3279823857247,652.1298826452121,1
33410.6188792052,-9682.719316803526,1
6089.283492652481,5608.417387267313,0
874.0636842771164,130.49917835944916,0
4414.32580800631,-5492.690546909677,0
-11918.400079420446,1528.2612303105989,0
-12149.48813707885,-4116.839580924396,0
14237.145764623598,-12512.689814121239,1
1121.5748018076956,-5786.809525942908,0
22112.362268861478,4694.274426306885,1
-11840.683727983178,-3212.391371535039,0
33382.66580969356,2773.5080439765625,1
16526.826316181476,-2785.506148275196,0
8151.163701593472,-2779.11018087951,0
359.59478914997635,-94.55538831023614,0
-13837.130872099542,-3418.4186789658593,0
-6964.921056554251,10104.61755498759,0
-5206.26395089964,2874.56431446069,0
